snapshot-date	Marketplace	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	Estimated cost savings of removal
2018-08-07	amazon.fr	CS-LY084-H1-L	X000PZSSHF	B07216G9G4	Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Café/Vert, L	New	2	0	0	0	0	2	0	EUR	2	EUR 4.06	0	EUR 0.0	0	0	0	0	Low traffic	EUR 18.5	EUR 18.5	EUR 18.5	EUR 0.0	Advertise listing	0	18.5	0	0	55.970372
2018-08-07	amazon.fr	XZ-WH6606-ZL-39	X000R0MHJN	B07545HBFQ	Summer Mae Femme Chaussons Fourrées en Peluche Chaudes Moccasins Classiques	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	1	1	1		EUR 30.0	EUR 30.0	EUR 30.0	EUR 0.0	Update inventory settings for:	1	9.99	0	0	0.0
2018-08-07	amazon.es	CS-LY084-H2-L	X000PZORHP	B06XPW817S	Mocotono Manga Larga Camisa Botón de Abajo Algodón Escocés Casual	New	3	0	0	0	3	0	0	EUR	3	EUR 4.16	0	EUR 0.0	0	0	0	0	Low traffic	EUR 18.68	EUR 18.68	EUR 18.68	EUR 0.0	Advertise listing	1	18.68	0	0	72.579943
2018-08-07	amazon.co.uk	YZ-BELS1458-PI-3X	B07CN7XR2X	B07CN7XR2X	Summer Mae Women's Plus Size Fringe Swimsuit Tassel One Piece Swimwear Pink L	New	4	0	1	3	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	0	0	Low conversion	GBP 22.99	GBP 22.99	GBP 22.99	GBP 0.0	Update inventory settings for:	4	22.99	0	0	0.0
2018-08-07	amazon.fr	LYQ-BS-LS06-E0-S	X000R8HTH5	B0761RQPNS	Summer Mae Robe Droite Uni Courte Col Roulé avec Détail en Dentelle pour Femme	New	3	0	0	1	2	0	0	EUR	2	EUR 1.87	0	EUR 0.0	0	0	1	1	Low traffic	EUR 30.0	EUR 30.0	EUR 30.0	EUR 0.0	Edit listing	1	5.2	0	0	54.511651
2018-08-07	amazon.de	TX-55554-WO-3XL	B078NPTNB2	B078NPTNB2	Mocotono Herren Einfarbige T-Shirts Rundhalsausschnitt mit Super Qualität Weiß Medium	New	10	0	5	0	5	0	0	EUR	5	EUR 2.5	0	EUR 0.0	0	0	0	0	Low traffic	EUR 8.9	EUR 8.9	EUR 8.9	EUR 0.0	Advertise listing	9	8.9	0	0	55.852956
2018-08-07	amazon.fr	TX-55554-KO-3XL	B078NLBCP2	B078NLBCP2	Mocotono T-shirt Uni en Coton à Manches Courtes et Col Rond pour Homme M Noir	New	9	0	5	0	4	0	0	EUR	4	EUR 2.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 12.99	EUR 12.99	EUR 12.99	EUR 0.0	Advertise listing	7	12.11	7	0	111.561897
2018-08-07	amazon.co.uk	XZ-WH1509-W0-3738	X000QZR591	B075D512BH	Summer Mae Women's Warm Plush Leopard Slippers With Ribbon Bowknot	New	4	0	0	0	4	0	0	GBP	4	GBP 1.09	0	GBP 0.0	0	0	0	0	Low traffic	GBP 14.5	GBP 14.5	GBP 14.5	GBP 0.0	Advertise listing	4	14.5	0	0	0.0
2018-08-07	amazon.co.uk	MY-WH7624-G0-L	X000R2EXG1	B075FQVX3X	Summer Mae Women's Cold Shoulder Jumper L Grey	New	7	0	0	0	1	6	0	GBP	7	GBP 9.34	0	GBP 0.0	0	0	0	1	Low traffic	GBP 6.99	GBP 6.99	GBP 6.99	GBP 0.0	Advertise listing	2	6.0	7	0	117.498131
2018-08-07	amazon.de	YZ-BEYF181-YH-M	B07DPMLL87	B07DPMLL87	Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Mehrfarbig M	New	6	0	6	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 66.99	EUR 26.99	EUR 26.99	EUR 0.0	Update inventory settings for:	6	26.99	0	0	0.0
2018-08-07	amazon.es	LYQ-CSM048-GR1-L	X000QNH4FN	B074P5RQR3	Summer Mae Mujer Jersey Invierno Suéter Largo Mangas Largas Vestido Corto Elegante	New	4	0	0	1	3	0	0	EUR	3	EUR 2.94	0	EUR 0.0	0	0	0	0	Low traffic	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Advertise listing	1	16.99	0	0	74.471971
2018-08-07	amazon.it	TX-55554-BO-2XL	B078NLNLRQ	B078NLNLRQ	Maglia T-Shirt Tinta Unita Manica Corta in Cotone Uomo 2XL Verde Chiaro	New	9	0	6	0	3	0	0	EUR	3	EUR 1.5	0	EUR 0.0	0	0	0	0	Low traffic	EUR 12.99	EUR 12.99	EUR 12.99	EUR 0.0	Advertise listing	3	12.99	0	0	47.389571
2018-08-07	amazon.de	SB-YL005-KS30	B0776PGKY4	B0776PGKY4	TiaNara Angelrollen Salzwasser Spinnrolle mit 9+1BB Kugellager KS3000	New	1	0	0	0	1	0	0	EUR	1	EUR 0.77	0	EUR 0.0	0	0	0	0	Low traffic	EUR 26.98	EUR 26.98	EUR 26.98	EUR 0.0	Update inventory settings for:	1	26.98	0	0	0.0
2018-08-07	amazon.es	CS-LY086-B0-L	X000PZUSO1	B06XPSH74T	Mocotono Camisa para Hombre 100% Algodón de Jeans Color Sólido Manga Larga	New	1	0	0	1	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 35.54	EUR 19.98	EUR 19.98	EUR 0.0	Edit listing	0	19.98	0	0	14.051358
2018-08-07	amazon.de	BS-WHBH1704-K0-2XL	X000Q01P51	B0734WHFTC	Summer Mae Schwangerschafts Tankini/Umstands Bademode/Drucken/V-Neck Schwarz 2XL	New	12	0	12	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	2	8	13	16		EUR 66.99	EUR 21.0	EUR 21.0	EUR 0.0	Update inventory settings for:	21	21.0	0	0	0.0
2018-08-07	amazon.fr	YZ-BEC19P-W0-L	B07CMWBQ87	B07CMWBQ87	Sexy Mailllot de Bain 2 pièces Femme Bandeau Torsadé à Bretelle Bandeau 2018 Blanc L	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 20.99	EUR 20.99	EUR 20.99	EUR 0.0	Advertise listing	0	0.0	0	0	0.0
2018-08-07	amazon.de	CS-LY170-ZL918-S	X000PZ0KUD	B073PPTRXC	Mocotono Sommer Herren Kurzärmeliges Hemd Baumwolle Casual Freizeithemd für Männer	New	4	0	1	0	0	3	0	EUR	3	EUR 2.72	0	EUR 0.0	0	0	0	0	Low conversion	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Update inventory settings for:	6	16.99	0	0	0.0
2018-08-07	amazon.de	CS-LY171-ZL918-M	X000PYEN61	B073PPHGGQ	Mocotono Herren Langarm Hemd Baumwolle Casual Freizeit Oxford Hemd mit Taschen Super Qualität für Männer	New	6	0	0	0	6	0	0	EUR	6	EUR 12.56	0	EUR 0.0	0	0	0	0	Low traffic	EUR 19.99	EUR 19.99	EUR 19.99	EUR 0.0	Advertise listing	6	19.99	0	0	0.0
2018-08-07	amazon.de	LYQ-BS-ZQ2973-W1-L	X000NMVLW9	B01N65706L	Summer Mae Damen A-line Kurzes Strickkleid Herbst Langarm	New	3	0	0	3	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	3	7	7	Low conversion	EUR 6.99	EUR 6.99	EUR 6.99	EUR 0.0	Edit listing	0	6.99	0	0	66.868482
2018-08-07	amazon.es	RE-YZ-BELK185-Y9-S	B07CM6788B	B07CM6788B	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	5	0	0	5	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 38.0	EUR 38.0	EUR 38.0	EUR 0.0	Advertise listing	5	38.0	0	0	0.0
2018-08-07	amazon.it	XZ-BS-013WH3-S	X000QPNXYR	B01M0131LI	Summer Mae Pantofola Peluche Invernale Animale Donna	New	9	0	3	1	5	0	0	EUR	5	EUR 9.19	0	EUR 0.0	0	0	0	0	Low traffic	EUR 12.99	EUR 12.99	EUR 12.99	EUR 0.0	Advertise listing	6	11.71	28	0	85.523572
2018-08-07	amazon.es	WY-SB017-NY-XL	B078NL99VZ	B078NL99VZ	Sudaderas con Capucha para Hombre Manga Larga Color Sólido XL Azul marino	New	3	0	0	0	3	0	0	EUR	3	EUR 10.01	0	EUR 0.0	0	0	0	0	Low traffic	EUR 26.99	EUR 26.99	EUR 26.99	EUR 0.0	Advertise listing	0	26.99	0	0	102.654306
2018-08-07	amazon.de	MY-LYPoint021-GN-XL	B0787WKVPV	B0787WKVPV	Mocotono Herren Strickpullover Sweatshirts Langarmshirt V-Ausschnitt Grün XL	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 24.99	EUR 24.99	EUR 24.99	EUR 0.0	Create Sale	0	22.9	14	0	25.629237
2018-08-07	amazon.it	CS-LY084-H10-L	X000PZATOF	B06XPD9Q3H	Summer Mae Uomo Camicia Casuale In Cotone A Manica Lunga A Quadri	New	3	0	0	0	0	3	0	EUR	3	EUR 7.05	0	EUR 0.0	0	0	0	0	Low traffic	EUR 18.68	EUR 18.68	EUR 18.68	EUR 0.0	Advertise listing	1	16.59	7	0	108.750506
2018-08-07	amazon.it	XZ-BS-ZQCB3056-R1-28	X000R5MDBF	B01MRN2YFV	Pantofole Inverno Peluche Animale Gatto Donna	New	5	0	0	0	5	0	0	EUR	5	EUR 15.16	0	EUR 0.0	0	0	0	0	Low traffic	EUR 18.99	EUR 18.99	EUR 18.99	EUR 0.0	Advertise listing	0	18.99	0	0	212.313612
2018-08-07	amazon.it	BS-WH81677-Y0-M	X000Q5PWYV	B071GNGKZ9	Summer Mae Costumi Da Bagno Due Pezzo Retrò Tankini Stampato Floreale da Donna	New	4	0	4	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	4	9	13	Low conversion	EUR 39.99	EUR 18.99	EUR 18.99	EUR 0.0	Update inventory settings for:	5	18.99	0	0	0.0
2018-08-07	amazon.co.uk	YZ-BS1702-GO-M	X000O32FV3	B06XCPNNCK	Summer Mae Women's Green One Piece Shaping-Body Swimsuit with White Edges.	New	1	0	1	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	0	0	Low conversion	GBP 25.99	GBP 18.99	GBP 18.99	GBP 0.0	Update inventory settings for:	1	18.99	0	0	0.0
2018-08-07	amazon.es	KZ-CSM073-N5-32	B07718J21H	B07718J21H	Mocotono Pantalones Chino de Pana Ajuste Recto Hombre	New	11	0	1	10	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 12.99	EUR 12.99	EUR 12.99	EUR 0.0	Edit listing	8	12.99	0	0	354.53115
2018-08-07	amazon.fr	LYQ-BS-K1010-G0-M	X000NI8TNR	B01MQPQHB5	Summer Mae Femme A-Ligne Robe Unie Décontractée Aux Manches Longues De Dentelles Vert M	New	19	0	2	10	7	0	0	EUR	8	EUR 5.62	0	EUR 0.0	0	0	0	0	Low conversion	EUR 10.99	EUR 10.99	EUR 10.99	EUR 0.0	Update inventory settings for:	0	0.0	0	0	0.0
2018-08-07	amazon.co.uk	CS-LY085-W902-XXL	X000PZ8GCH	B06XYZRF7J	Summer Mae Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt	New	2	0	0	0	1	1	0	GBP	2	GBP 7.08	0	GBP 0.0	0	0	0	0	Low conversion	GBP 17.5	GBP 17.5	GBP 17.5	GBP 0.0	Edit listing	0	17.5	0	0	103.98185
2018-08-07	amazon.es	MY-WH7624-BG-XL	X000R2FOIR	B075FR2DH2	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	5	0	1	0	4	0	0	EUR	4	EUR 5.12	0	EUR 0.0	0	0	0	0	Low traffic	EUR 30.0	EUR 30.0	EUR 30.0	EUR 0.0	Create Sale	3	4.96	63	0	70.974025
2018-08-07	amazon.de	WY-SB017-NY-S	B078NK4W3P	B078NK4W3P	Mocotono Herren Kapuzenpullover 2in1 Oversize Loose Hoodie mit Super Quaität Dunkelblau Small	New	5	0	0	0	5	0	0	EUR	5	EUR 14.77	0	EUR 0.0	0	0	0	0	Low traffic	EUR 28.85	EUR 28.85	EUR 28.85	EUR 0.0	Advertise listing	3	28.85	0	0	242.744367
2018-08-07	amazon.fr	CS-LY171-WR917-XL	X000PZ0S7N	B073PQ3DVN	Mocotono Chemise Unie Décontractée à Manches Longues Regular Fit avec Poche pour Homme, Bordeaux, XL	New	6	0	0	6	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 18.99	EUR 18.99	EUR 18.99	EUR 0.0	Edit listing	5	18.99	0	0	31.819794
2018-08-07	amazon.fr	CS-LY084-H15-S	X000PZUTK9	B06XPWLNQP	Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Bleu et Blanc, S	New	4	0	0	0	0	4	0	EUR	4	EUR 10.11	0	EUR 0.0	0	0	0	0	Low traffic	EUR 35.0	EUR 17.99	EUR 17.99	EUR 0.0	Edit listing	0	17.99	0	0	103.335135
2018-08-07	amazon.it	YZ-BEHY2049-P0-M	B07CMGJ1F7	B07CMGJ1F7	Summer Mae Costumi da Bagno Arruffato Fuori-spalla Bikini Set da Donna,Rosa,M	New	3	0	3	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	1	1	1	Low traffic	EUR 19.99	EUR 19.99	EUR 19.99	EUR 0.0	Advertise listing	4	19.99	0	0	0.0
2018-08-07	amazon.fr	LYQ-BS-CS04-CO-2XL	X000R8Q2WN	B0761QYL9H	Summer Mae Robe Patineuse Uni Mi-Longue Manche Longue avec Poche pour Femme 44 Café	New	1	0	0	1	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Advertise listing	0	16.99	0	1	122.186764
2018-08-07	amazon.co.uk	WQS-BN-1503-RO-2XL	B0788QHJLM	B0788QHJLM	Mocotono Men's Elegant Long Sleeve Collared Polo Shirt Top Rot XXL	New	1	0	1	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	1	4	Low conversion	GBP 19.99	GBP 19.99	GBP 19.99	GBP 0.0	Update inventory settings for:	1	19.99	0	0	0.0
2018-08-07	amazon.de	BS-WH16032-R0-M	X000Q31Y13	B072Q5425V	Summer Mae Damen Chasuble Volants One Piece Monokini Badeanzug	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 12.99	EUR 12.99	EUR 12.99	EUR 0.0	Advertise listing	0	0.0	0	0	0.0
2018-08-07	amazon.es	YZ-BS-HE9008Se9L	X000NHKVQV	B01MQJP2YK	Summer Mae Mujer Traje De Baño Del Bowknot Impresión Falda Balneario	New	2	0	2	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 40.0	EUR 19.99	EUR 19.99	EUR 0.0	Update inventory settings for:	2	19.99	0	0	0.0
2018-08-07	amazon.co.uk	LYQ-CSM048-GR0-S	X000QNH4GR	B074P1R4Z1	Summer Mae Women's Loose Casual Solid Long Sleeve Jumper Dress with Pockets and Mock Turtleneck	New	8	0	0	2	6	0	0	GBP	6	GBP 5.83	0	GBP 0.0	0	0	0	0	Low traffic	GBP 15.56	GBP 15.56	GBP 15.56	GBP 0.0	Advertise listing	0	15.56	0	0	149.0531
2018-08-07	amazon.de	LYQ-BS-1010-P0-XL	X000NI8NPB	B01BCZBKJ6	Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress,XL (EU 40-42),Dunkellila	New	71	0	0	1	70	0	0	EUR	71	EUR 47.5	0	EUR 0.0	0	1	1	1		EUR 9.9	EUR 9.9	EUR 9.9	EUR 0.0	Edit listing	63	9.9	0	0	0.580008
2018-08-07	amazon.co.uk	CS-LY086-N0-M	X000PZSZYL	B06XPWS8YL	Mocotono Men's 100% Cotton Denim Solid Color Long Sleeve Dress Shirt	New	3	0	0	0	1	2	0	GBP	3	GBP 4.33	0	GBP 0.0	0	0	0	0	Low traffic	GBP 30.0	GBP 18.88	GBP 18.88	GBP 0.0	Create Sale	0	15.1	63	0	45.043769
2018-08-07	amazon.es	YZ-BEYF181-PI-S	B07BN8MMJW	B07BN8MMJW	Traje de Baño Premamá Tankini Floral Halterneck para Mujer	New	7	0	7	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 17.0	EUR 17.0	EUR 17.0	EUR 0.0	Edit listing	2	17.0	0	0	236.744626
2018-08-07	amazon.de	LYQ-BS-K1010-K0-XS	X000NI96DJ	B01KO0S9LM	Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look, XS (EU 32-34),Scharz	New	12	0	1	11	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 9.9	EUR 9.9	EUR 9.9	EUR 0.0	Edit listing	1	9.9	0	0	171.010618
2018-08-07	amazon.de	MY-LYRound020-DG-XL	X000QYIGLD	B073XK53WW	Mocotono Herren Langarmshirt Strickpullover mit Rundhalsausschnitt Dunkelgrün XL	New	1	0	0	1	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 24.99	EUR 24.99	EUR 24.99	EUR 0.0	Advertise listing	0	22.91	154	0	32.133191
2018-08-07	amazon.co.uk	MY-LYRound020-GN-M	B0787THW9D	B0787THW9D	Mocotono Men's Sweatshirts Casual Regular Fit Pullover Round-Neck Sweater Cotton Knitwear Green Medium	New	1	0	0	1	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	0	1	Low traffic	GBP 19.99	GBP 19.99	GBP 19.99	GBP 0.0	Advertise listing	1	19.99	0	0	0.0
2018-08-07	amazon.co.uk	CS-LY085-G912-S	X000PZTEHD	B06XYZW1W4	Summer Mae Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt	New	5	0	0	0	1	4	0	GBP	5	GBP 6.59	0	GBP 0.0	0	0	0	0	Low conversion	GBP 17.5	GBP 17.5	GBP 17.5	GBP 0.0	Create Sale	0	14.0	63	0	68.483854
2018-08-07	amazon.es	RE-YZ-BEWS32-K0-S	B07CLZKYBR	B07CLZKYBR	Summer Mae Mujer 1 Pieza Cuello Alto con un Escote en Malla Negra S	New	4	0	4	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 28.98	EUR 28.98	EUR 28.98	EUR 0.0	Advertise listing	4	28.98	0	0	0.0
2018-08-07	amazon.fr	WY-SB017-BK-S	B078NMB32N	B078NMB32N	Sweat-shirt Casual Uni à Capuche Hoodie Manche Longue pour Homme S Noir	New	2	0	0	1	1	0	0	EUR	1	EUR 3.36	0	EUR 0.0	0	0	0	0	Low traffic	EUR 26.99	EUR 26.99	EUR 26.99	EUR 0.0	Advertise listing	1	26.99	0	0	71.449869
2018-08-07	amazon.de	YZ-BEYF181-YH-XL	B07DPPSGPL	B07DPPSGPL	Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Mehrfarbig XL	New	6	0	6	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 66.99	EUR 26.99	EUR 26.99	EUR 0.0	Update inventory settings for:	5	26.99	0	0	0.0
2018-08-07	amazon.es	KZ-CSM073-BE-31	B077198ZKV	B077198ZKV	Mocotono Pantalones Chino de Pana Ajuste Recto Hombre	New	1	0	1	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 15.99	EUR 15.99	EUR 15.99	EUR 0.0	Edit listing	0	15.99	0	0	23.895298
2018-08-07	amazon.fr	LYQ-BS-HM1205-W0-S	X000NL6PKD	B01N0H26RV	Summer Mae Femme V-Col Robe En Tricot A Manches Longues	New	3	0	0	1	2	0	0	EUR	2	EUR 4.1	0	EUR 0.0	0	0	0	0	Low conversion	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Edit listing	0	16.99	0	0	103.667301
2018-08-07	amazon.de	CS-LY170-LB916-M	X000PYEMIZ	B073PQ752P	Mocotono Sommer Herren Kurzärmeliges Hemd Baumwolle Casual Freizeithemd für Männer	New	3	0	1	0	1	1	0	EUR	2	EUR 0.48	0	EUR 0.0	0	0	0	0	Low conversion	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Update inventory settings for:	5	16.99	0	0	0.0
2018-08-07	amazon.fr	MY-WH7672-G0-L	X000R2EXGL	B075FR316B	Summer Mae Femme Pull Sexy Léger Epaule Dénudée Manches Longues avec Bandes	New	1	0	0	0	0	1	0	EUR	1	EUR 1.52	0	EUR 0.0	0	0	0	0	Low traffic	EUR 30.0	EUR 30.0	EUR 30.0	EUR 0.0	Edit listing	0	6.2	0	0	15.729921
2018-08-07	amazon.it	CS-LY166-K73-1-M	X000R4SDXX	B07149VLDC	Mocotono Camicie Casual di Flanella a Quadri Maniche Lunghe Uomo	New	2	0	2	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low conversion	EUR 23.5	EUR 23.5	EUR 23.5	EUR 0.0	Edit listing	0	23.5	0	0	50.124197
2018-08-07	amazon.de	YZ-BELS1458-PI-6X	B07CMST25C	B07CMST25C	Sommer Mae Damen Quaste Badeanzug Plus Size Einteile Bademode Monokini Rosa 3XL	New	3	0	0	3	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	1	1	Low traffic	EUR 16.98	EUR 16.98	EUR 16.98	EUR 0.0	Advertise listing	3	16.98	0	0	0.0
2018-08-07	amazon.co.uk	YZ-BS-BKN1703-R0-L	X000O320B3	B06XCR3R6C	Summer Mae Women's Luxurious Pretty Double Straps Elegant Two Piece Bikini Set	New	1	0	1	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	0	0	Low traffic	GBP 15.99	GBP 15.99	GBP 15.99	GBP 0.0	Advertise listing	0	15.99	0	1	10.704443
2018-08-07	amazon.it	YZ-BS-HE9008Sa5L	X000NJJWIH	B015QZRUJM	Summer Mae Bowknot Costume da bagno Pastorale Stampato a vita alta	New	2	0	2	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 19.99	EUR 19.99	EUR 19.2	EUR 0.0	Advertise listing	3	19.99	0	0	0.0
2018-08-07	amazon.it	TX-55554-BO-4XL	B078NLWQHR	B078NLWQHR	Maglia T-Shirt Tinta Unita Manica Corta in Cotone Uomo 4XL Verde Chiaro	New	9	0	5	0	4	0	0	EUR	4	EUR 2.0	0	EUR 0.0	0	0	0	0	Low traffic	EUR 12.99	EUR 12.99	EUR 12.99	EUR 0.0	Advertise listing	7	12.09	7	0	111.461762
2018-08-07	amazon.de	RE-YZ-BELK185-K0-M	B07CM1S154	B07CM1S154	Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Schwarz M	New	2	0	0	2	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	1	1	2	Low conversion	EUR 35.0	EUR 16.99	EUR 16.99	EUR 0.0	Update inventory settings for:	4	16.99	0	0	0.0
2018-08-07	amazon.es	MY-WH7688-B0-L	X000R2FOJV	B075FPVXYP	Summer Mae Suéter Jersey De Punto - Cuello Redondo Otoño e Invierno Mujer	New	1	0	0	0	1	0	0	EUR	1	EUR 2.26	0	EUR 0.0	0	0	0	0	Low traffic	EUR 30.0	EUR 30.0	EUR 30.0	EUR 0.0	Edit listing	0	6.2	0	0	27.554953
2018-08-07	amazon.co.uk	WQS-BN-1503-RO-XL	B0788L4FX6	B0788L4FX6	Mocotono Men's Elegant Long Sleeve Collared Polo Shirt Top Rot XL	New	1	0	1	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	1	3	Low conversion	GBP 19.99	GBP 19.99	GBP 19.99	GBP 0.0	Update inventory settings for:	1	19.99	0	0	0.0
2018-08-07	amazon.es	EUTK-J02H-SH-4T	X000RCM0U7	B075TY5MCG	Chaqueta para Niño con Capucha Forrado Polar 2-16 Años	New	2	0	0	0	0	2	0	EUR	2	EUR 2.47	0	EUR 0.0	0	0	0	0	Low conversion	EUR 12.0	EUR 12.0	EUR 12.0	EUR 0.0	Edit listing	0	12.0	0	0	25.815541
2018-08-07	amazon.co.uk	EUTK-J01H-SH-4	X000RCMXJF	B075TT424W	Teenking Boy's Fleece Outdoor Jacket 4-5 Years	New	1	0	1	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	0	0	0	Low traffic	GBP 13.99	GBP 13.99	GBP 13.99	GBP 0.0	Advertise listing	1	13.99	0	0	0.0
2018-08-07	amazon.fr	CS-LY086-B0-L	X000PZUSO1	B06XPSH74T	Mocotono Chemise Unie en Jean 100% Coton à Manches Longues pour Homme, Bleu, L	New	1	0	0	1	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	0	0	1	Low traffic	EUR 31.27	EUR 18.5	EUR 18.5	EUR 0.0	Edit listing	0	18.5	0	0	14.051358
2018-08-07	amazon.es	MY-WH7624-G7-XL	X000R2XFGZ	B075FR28GQ	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	6	0	0	0	6	0	0	EUR	6	EUR 8.01	0	EUR 0.0	0	0	0	0	Low traffic	EUR 30.0	EUR 30.0	EUR 30.0	EUR 0.0	Edit listing	3	6.2	0	0	93.280259
2018-08-07	amazon.fr	LYQ-CSM048-GR0-XL	X000QNHF43	B074NZKCP9	Summer Mae Robe en Maille à Manches Longues et Col Roulé avec Poche pour Femme	New	3	0	0	1	2	0	0	EUR	2	EUR 1.94	0	EUR 0.0	0	0	0	0	Low traffic	EUR 16.99	EUR 16.99	EUR 16.99	EUR 0.0	Advertise listing	0	16.99	0	0	57.03194
2018-08-07	amazon.de	LYQ-BS4600-G1-S	X000NJNHU1	B01N78VKOR	Summer Mae Damen Langarmshirt Sweatshirt Blusen Streifen Lace Lang Sleeve Herbst	New	8	0	1	5	2	0	0	EUR	2	EUR 1.31	0	EUR 0.0	0	1	5	6	Low conversion	EUR 12.99	EUR 12.99	EUR 12.99	EUR 0.0	Edit listing	7	6.99	0	0	115.449375
2018-08-07	amazon.de	WQS-BN-1503-WO-XL	B0788LHPGK	B0788LHPGK	Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd Weiß XL	New	4	0	4	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	2	3	4		EUR 19.8	EUR 19.8	EUR 18.99	EUR 0.0	Update inventory settings for:	4	19.8	0	0	0.0
