snapshot-date	Marketplace	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	Estimated cost savings of removal
2018-08-25	amazon.co.uk	DO-YELQ812-W0-18	X000UEWMI7	B0792VKCCR	Yesteria Sleeping Reborn Baby Dolls Boy Realistic Toddler Silicone Vinyl Panda Outfit 18 Inch	New	17	0	17	0	0	0	0	GBP	10	GBP 79.64	0	GBP 0.0	1	4	8	9	Low conversion	GBP 129.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	13	69.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ111-PI-22	X000T05IAL	B0788N9R3H	Yesteria Reborn Baby Doll Girl Look Real Rose Red Tutu Skirt 22 Inches	New	18	0	18	0	0	0	0	GBP	18	GBP 180.27	0	GBP 0.0	0	0	0	0	Low conversion	GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	18	69.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ011-W0-22	X000T0H5D9	B0788N4FMR	Yesteria Poupée Réaliste en Vinyle Siliconé Toucher Doux 55 cm Tenue Blanc avec Motif de Chat	New	30	0	30	0	0	0	0	EUR	24	EUR 197.6	0	EUR 0.0	1	3	4	4	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	28	89.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ812-W0-18	X000UEWMI7	B0792VKCCR	Yesteria 45 cm Realista Reborn Bebé Chico Silicona Vinilo Suave Tacto Muñeca Ojo Cerrado Traje de Panda	New	17	0	17	0	0	0	0	EUR	10	EUR 79.64	0	EUR 0.0	2	6	13	15	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	13	89.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ539-PI-16	X000VLDOLD	B07G1WRYLK	Yesteria Reborn Baby Doll Mädchen Lebensechte Weiche Körper Rosa Outfit 42cm	New	3	0	3	0	0	0	0	EUR	3	EUR 28.63	0	EUR 0.0	0	0	0	0	Low traffic	EUR 79.99	EUR 79.99	EUR 79.99	EUR 0.0	Advertise listing	1	79.99	0	0	213.896368
2018-08-25	amazon.fr	DO-YELQ705-GR-11	X000T0G6MF	B077HNP6TL	Yesteria Nouveau-né Bébé Silicone Reborn Baby Doll Poupée Réaliste Fille 27 cm Tenue d'Éléphant	New	15	0	15	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	4	4	7	Low conversion	EUR 79.99	EUR 34.99	EUR 34.99	EUR 0.0	Update inventory settings for:	3	34.99	0	0	0.0
2018-08-25	amazon.de	YE-YELQ007-PI-XS	X000TW6GU5	B074P4D14G	Yesteria Reborn Babypuppe Kleidung Mädchen für 50-56 cm Rosa	New	44	0	44	0	0	0	0	EUR	44	EUR 27.66	0	EUR 0.0	0	0	1	1	Low conversion	EUR 19.99	EUR 19.99	EUR 19.99	EUR 0.0	Update inventory settings for:	46	19.99	0	0	0.0
2018-08-25	amazon.es	YE-YELQ007-PI-XS	X000TW6GU5	B074P4D14G	Yesteria Renacer Muñeca Trajes Chica por 50-55 cm Modelo Rosa	New	44	0	44	0	0	0	0	EUR	44	EUR 27.66	0	EUR 0.0	2	7	10	15	Low conversion	EUR 21.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	46	21.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ150-PI-20	X000UULJZD	B07CM664M7	Yesteria Muñeca Bebé Recién Nacido Niña Mirar Realista Niñita Bebé Vinilo de Silicona Ojos Cerrados con Pijama Rosa 51 cm	New	2	0	2	0	0	0	0	EUR	1	EUR 2.79	0	EUR 0.0	0	0	0	0	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	6	89.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ010-PI-22	X000URMVIF	B079JQCWQ6	Yesteria Real Looking Reborn Baby Dolls Girl Silicone Pink Outfit 22 Inches	New	27	0	27	0	0	0	0	GBP	12	GBP 89.65	0	GBP 0.0	1	6	8	8		GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	27	69.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ100-B7-22	X000SW4KMH	B077SHDMC8	Realistische Reborn Babypuppe Junge Silikon Weiß und hellblau Outfit 55 cm	New	10	0	10	0	0	0	0	EUR	9	EUR 50.89	0	EUR 0.0	0	1	2	5		EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	10	89.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ073-LGR-22	X000UFJEFF	B0792VRZ89	Yesteria 55 cm Muñeca Renacida Chico Que Parece Viva Vinilo Silicona Suave Realista Traje Gris	New	10	0	10	0	0	0	0	EUR	9	EUR 72.74	0	EUR 0.0	4	8	13	14	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	9	89.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ170-SH-22	X000VB64M9	B07F72X354	Yesteria Realistico Reborn Bambola Bambino Reonato Tutu Floreale Principessa 55cm	New	6	0	6	0	0	0	0	EUR	1	EUR 12.33	0	EUR 0.0	0	1	1	1	Low conversion	EUR 124.84	EUR 124.84	EUR 124.84	EUR 0.0	Update inventory settings for:	6	124.84	0	0	0.0
2018-08-25	amazon.it	DO-YELQ100-B7-22	X000SW4KMH	B077SHDMC8	Realistico Reborn Baby Bambola Ragazzo Silicone Vestito Bianco e Blu Chiaro 55 cm	New	10	0	10	0	0	0	0	EUR	9	EUR 50.89	0	EUR 0.0	1	4	6	10		EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	10	89.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ011-W0-22	X000T0H5D9	B0788N4FMR	Reborn Baby Doll Girl Look Real White Outfit with Cat Pattern 22 Inches	New	30	0	30	0	0	0	0	GBP	24	GBP 197.6	0	GBP 0.0	2	19	25	34	Low conversion	GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	28	69.99	0	0	0.0
2018-08-25	amazon.co.uk	YE-YELQ007-PI-XS	X000TW6GU5	B074P4D14G	Yesteria Reborn Baby Doll Outfits Girl for 20"- 22" Pink	New	44	0	44	0	0	0	0	GBP	44	GBP 27.66	0	GBP 0.0	0	0	0	2	Low conversion	GBP 15.98	GBP 15.98	GBP 15.98	GBP 0.0	Update inventory settings for:	46	15.98	0	0	0.0
2018-08-25	amazon.de	DO-YELQ012-PI-22	X000UUKXZ5	B076J2H7FC	Yesteria Reborn Baby Doll Mädchen mit Perücke Lebensechtes Kleinkind Silicon Rosa 55 cm	New	15	0	15	0	0	0	0	EUR	15	EUR 113.35	0	EUR 0.0	0	1	3	3	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	16	89.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ100-B7-22	X000SW4KMH	B077SHDMC8	Realistic Reborn Baby Doll Boy Silicone White and Light Blue Outfit 22 Inches	New	10	0	10	0	0	0	0	GBP	9	GBP 50.89	0	GBP 0.0	1	5	9	11		GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	10	69.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ010-PI-22	X000URMVIF	B079JQCWQ6	Reborn Baby Doll Fille en Sillicone Bébé Poupée Nouveau-née Réaliste 55 cm Tenue Rose	New	27	0	27	0	0	0	0	EUR	12	EUR 89.65	0	EUR 0.0	5	6	14	14	Low conversion	EUR 138.31	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	27	89.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ708-W0-24	X000V9WZ2J	B07D4DC72D	Yesteria Muñecas Reborn Bebé Realista Vinilo Silicona Panda Coat Negro Zapatos de Pantalones 60 cm	New	1	0	1	0	0	0	0	EUR	1	EUR 9.99	0	EUR 0.0	0	0	0	0	Low conversion	EUR 288.9	EUR 108.99	EUR 108.99	EUR 0.0	Update inventory settings for:	4	108.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ706-R0-24	X000VAJZ9J	B07D4D6Q9C	60 cm Bambola Realistica Silicone Bambini Ragazzo Vestito da Scimmia Pantaloni Blu Scarpe Bianche	New	3	0	3	0	0	0	0	EUR	3	EUR 59.77	0	EUR 0.0	0	0	1	1	Low conversion	EUR 108.99	EUR 108.99	EUR 108.99	EUR 0.0	Update inventory settings for:	4	108.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ101-B7-22	X000UVINCT	B079JRPXZ8	Yesteria Muñeca Renacida Reborn Baby Doll Niño Real Lifelike Niñito Bebé Siliconas Blanco 55 cm	New	30	0	30	0	0	0	0	EUR	20	EUR 99.35	0	EUR 0.0	4	6	15	16	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	32	89.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ150-PI-20	X000UULJZD	B07CM664M7	Real Looking Reborn Baby Dolls Girl Silicone Vinyl Eye Closed Pink Pajama 20 inches	New	2	0	2	0	0	0	0	GBP	1	GBP 2.79	0	GBP 0.0	2	2	4	4	Low conversion	GBP 119.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	6	69.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ001-PI-22	X000SW4KEP	B06XPJWWR4	Yesteria Silicone Reborn Baby Doll Fille Poupée Réaliste DE 55 cm Tenue Blanche et Rose	New	92	0	92	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	2	5	13	15	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	52	89.99	0	0	0.0
2018-08-25	amazon.es	YF-YELQ003-PI-XS	X000T0GC65	B076K8YDNV	Yesteria Renacer Muñeca Trajes Chica por 50-55 cm Patrón de Vaca Rosa	New	28	0	28	0	0	0	0	EUR	28	EUR 19.62	0	EUR 0.0	0	2	3	3	Low conversion	EUR 49.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	33	21.99	0	0	0.0
2018-08-25	amazon.fr	YE-YELQ007-PI-XS	X000TW6GU5	B074P4D14G	Yesteria Tenue Reborn Bébé pour Poupée de 50-55 cm Rose	New	44	0	44	0	0	0	0	EUR	44	EUR 27.66	0	EUR 0.0	0	2	4	6	Low conversion	EUR 21.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	46	21.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ611-TW-22	X000TT217P	B0793RG3PM	Yesteria Silicone Reborn Bébé Poupée Garçon Realistique Pantalon Rayée Haut Rose 55 cm	New	8	0	1	7	0	0	0	EUR	8	EUR 39.68	0	EUR 0.0	0	0	0	0	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	8	89.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ706-R0-24	X000VAJZ9J	B07D4D6Q9C	Realistic Reborn Toddler Baby Silicone Monkey Coat Blue Pants White Shoes 24 inches	New	3	0	3	0	0	0	0	GBP	3	GBP 59.77	0	GBP 0.0	1	1	1	1	Low conversion	GBP 88.99	GBP 88.99	GBP 88.99	GBP 0.0	Update inventory settings for:	4	98.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ170-SH-22	X000VB64M9	B07F72X354	Yesteria Realistische Reborn Baby Doll Neugeborenes Mädchen Blumen-Tutu Prinzessin 55 cm	New	6	0	6	0	0	0	0	EUR	1	EUR 12.33	0	EUR 0.0	0	1	1	1		EUR 122.91	EUR 122.91	EUR 122.91	EUR 0.0	Update inventory settings for:	6	122.91	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ539-PI-16	X000VLDOLD	B07G1WRYLK	Yesteria Réaliste Reborn Bébé Poupée Fille Corp Douce avec Tutu Rose Bebe Poupee 42 cm	New	3	0	3	0	0	0	0	EUR	3	EUR 28.63	0	EUR 0.0	0	0	0	0	Low traffic	EUR 79.99	EUR 79.99	EUR 79.99	EUR 0.0	Advertise listing	1	79.99	0	0	213.896368
2018-08-25	amazon.de	DO-YELQ070-PI-16	X000UULE99	B079NYR8GC	Yesteria Reborn Baby Doll Mädchen Lebensechtes Kleinkind Silicon Outfit mit Weißem Schönem Kleid 40 cm	New	10	0	10	0	0	0	0	EUR	5	EUR 21.96	0	EUR 0.0	0	0	2	2	Low conversion	EUR 79.99	EUR 79.99	EUR 79.99	EUR 0.0	Update inventory settings for:	10	79.99	0	0	0.0
2018-08-25	amazon.de	YF-YELQ905-B7-20	X000UWGU7D	B079NX5R9C	Yesteria Reborn Babypuppe Kleidung Junge Zubehör für 50-55 cm Hellblau Kleidung	New	4	0	4	0	0	0	0	EUR	4	EUR 3.26	0	EUR 0.0	0	0	0	0	Low conversion	EUR 21.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	4	21.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ610-R2-22	X000TUXSP3	B07BM7G52Z	Yesteria Real Looking Reborn Baby Dolls Girl Silicone Rose Red Outfit 22 Inches	New	31	0	31	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	1	4	4	Low conversion	GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	11	69.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ018-B0-18	X000UE6BUH	B0792VG6VZ	Yesteria 45 cm Realistico Reborn Baby Bambola Ragazzo in Silicone Camicia da Notte Blu	New	11	0	11	0	0	0	0	EUR	1	EUR 6.15	0	EUR 0.0	0	1	2	4	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	12	89.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ601-PI-22	X000SW4P45	B076J2TBNG	Realista Bebé Silicona Muñecas de Vinilo Ojo Cerrado 55 cm Vestir de Rosa	New	57	0	57	0	0	0	0	EUR	17	EUR 133.46	0	EUR 0.0	2	9	21	31	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	44	89.99	0	0	0.0
2018-08-25	amazon.fr	YF-YELQ602-PI-20	X000UWGU7N	B079P55XYW	Yesteria Tenue Reborn Bébé pour Poupée de 50-55 cm Rose	New	5	0	5	0	0	0	0	EUR	5	EUR 2.74	0	EUR 0.0	0	1	1	1	Low conversion	EUR 21.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	5	21.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ111-R2-22	X000TT216L	B07BHNQ7QC	Yesteria Realistico Reborn Baby Bambola Ragazza Gonna Tutu Rosa Rossa 55 cm	New	31	0	31	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	6	20	32		EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	20	89.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ701-PI-22	X000UVTU8Z	B07CM9N213	Yesteria 55 cm Bambole in Silicone Reborn Baby Doll Ragazza Gonna Tutu Rosa Rosso con Pantaloni a Righe	New	2	0	2	0	0	0	0	EUR	2	EUR 10.27	0	EUR 0.0	0	0	2	4	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	5	89.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ010-PI-22	X000URMVIF	B079JQCWQ6	55 cm Bambola Realistica Silicone Bambini Ragazza Vestito Bianco e Rosa	New	27	0	27	0	0	0	0	EUR	12	EUR 89.65	0	EUR 0.0	0	0	3	3	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	27	89.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ638-PI-20	X000TT213T	B07929YDZM	Yesteria 100% Silicone Poupées Reborn Jumeaux Réaliste Fille Tenue Tricoté Rose 43 cm	New	8	0	8	0	0	0	0	EUR	8	EUR 26.88	0	EUR 0.0	0	1	1	1	Low conversion	EUR 99.99	EUR 99.99	EUR 99.99	EUR 0.0	Update inventory settings for:	8	99.99	0	0	0.0
2018-08-25	amazon.es	YF-YELQ162-B7-20	X000UWAIWV	B079P28VV3	Yesteria Renacer Muñeca Trajes Chico por 50-55 cm Traje Azul Claro	New	4	0	4	0	0	0	0	EUR	4	EUR 3.54	0	EUR 0.0	0	0	0	0	Low conversion	EUR 21.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	4	21.99	0	0	0.0
2018-08-25	amazon.de	YF-YELQ003-R2-XS	X000T0H007	B076KQB6X1	Yesteria Reborn Babypuppe Kleidung Mädchen für 50-55 cm Rose Rot und Kuh-Muster	New	41	0	41	0	0	0	0	EUR	41	EUR 14.23	0	EUR 0.0	2	5	7	8		EUR 49.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	42	21.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ812-W0-18	X000UEWMI7	B0792VKCCR	Yesteria Bébé Reborn Réaliste en Vinyle Siliconé Garçon Tenue de Panda 45 cm	New	17	0	17	0	0	0	0	EUR	10	EUR 79.64	0	EUR 0.0	2	5	5	6	Low conversion	EUR 150.52	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	13	89.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ062-PI-22	X000UV40NZ	B079JRDT89	55 cm Bambole Bambino Rinato Ragazza Silicone Occhi Chiusi Vestito Rosa	New	13	0	13	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	1	1	1		EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	12	89.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ706-R0-24	X000VAJZ9J	B07D4D6Q9C	Yesteria Realistische Reborn Baby Puppe Silikon Affe Mantel mit Blaue Hosen Weiße Schuhe 60cm	New	3	0	3	0	0	0	0	EUR	3	EUR 59.77	0	EUR 0.0	0	0	0	0	Low conversion	EUR 108.99	EUR 108.99	EUR 108.99	EUR 0.0	Update inventory settings for:	4	108.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ230-PI-16	X000UU739T	B07DDB7VBP	Yesteria Muñeca Bebé Recién Nacido Niña Mirar Realista Niñita Bebé Vinilo de Silicona Rosa Claro Vestido 40cm	New	7	0	7	0	0	0	0	EUR	2	EUR 10.86	0	EUR 0.0	0	0	0	0	Low conversion	EUR 79.99	EUR 79.99	EUR 79.99	EUR 0.0	Update inventory settings for:	7	79.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ638-LGR-20	X000TUZIWT	B07B7G22RT	Yesteria 100% Silicone Poupées Reborn Jumeaux Réaliste Garçon Tenue Tricoté Bleu Clair 43 cm	New	102	0	102	0	0	0	0	EUR	45	EUR 269.01	0	EUR 0.0	0	4	4	4	Low conversion	EUR 195.99	EUR 99.99	EUR 99.99	EUR 0.0	Update inventory settings for:	71	99.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ539-PI-16	X000VLDOLD	B07G1WRYLK	Yesteria 42 cm Bambola Realistic In Silicone Bambina e Morbida Tutina Bianca e Rosa	New	3	0	3	0	0	0	0	EUR	3	EUR 28.63	0	EUR 0.0	0	0	0	0	Low traffic	EUR 79.99	EUR 79.99	EUR 79.99	EUR 0.0	Advertise listing	1	79.99	0	0	213.896368
2018-08-25	amazon.fr	DO-YELQ985-B7-20	X000UEXC8V	B07CM67KDW	Yesteria 100% Silicone Reborn Baby Doll Bébé Garçon Nouveau-né Nu avec Couverture Bleue 50 cm	New	19	0	19	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	3	9	17	22	Low conversion	EUR 159.99	EUR 109.99	EUR 109.99	EUR 0.0	Update inventory settings for:	16	109.99	0	0	0.0
2018-08-25	amazon.it	DO-YELQ161-B7-22	X000SW4KEF	B076MT3BDS	Realistico Rinato Bambino Bambola Maschio Ragazzo Silicone Vinile Vestiti Bianco con Coperte Blu 55 cm	New	12	0	12	0	0	0	0	EUR	5	EUR 37.64	0	EUR 0.0	0	1	5	5	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	12	89.99	0	0	0.0
2018-08-25	amazon.es	YF-YELQ602-PI-20	X000UWGU7N	B079P55XYW	Yesteria Renacer Muñeca Trajes Chico por 50-55 cm Traje Rosa	New	5	0	5	0	0	0	0	EUR	5	EUR 2.74	0	EUR 0.0	0	0	0	1	Low conversion	EUR 21.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	5	21.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ004-B7-10	X000T05I1Z	B076Q71HXL	Yesteria Sleeping Reborn Baby Doll Look Real Full Silicone Body Light Blue Outfit 10 Inches	New	39	0	39	0	0	0	0	GBP	9	GBP 8.38	0	GBP 0.0	1	5	8	13	Low conversion	GBP 79.99	GBP 24.98	GBP 24.98	GBP 0.0	Update inventory settings for:	40	24.98	0	0	0.0
2018-08-25	amazon.es	DO-YELQ062-PI-22	X000UV40NZ	B079JRDT89	Yesteria Muñeca Renacida Reborn Baby Doll Niña Mirar Real Lifelike Niñita Bebé Siliconas Ojo Cerrado Rosa Equipo 55 cm	New	13	0	13	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	8	12	13	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	12	89.99	0	0	0.0
2018-08-25	amazon.it	YF-YELQ602-PI-20	X000UWGU7N	B079P55XYW	Yesteria Vestiti Bambole per Bambole Reborn da 50-55 cm Modello di Mucca Rosa	New	5	0	5	0	0	0	0	EUR	5	EUR 2.74	0	EUR 0.0	0	1	2	2	Low conversion	EUR 19.07	EUR 19.07	EUR 19.07	EUR 0.0	Update inventory settings for:	5	19.24	0	0	0.0
2018-08-25	amazon.de	DO-YELQ062-PI-22	X000UV40NZ	B079JRDT89	Yesteria Reborn Baby Doll Mädchen Lebensechtes Kleinkind Silicone Augengeschlossen Rosa Outfit 55cm	New	13	0	13	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	0	4	10	10	Low conversion	EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	12	89.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ904-B7-22	X000SW4P3V	B076J5RSFF	Yesteria Reborn Baby Doll Boy Look Real Silicone Blue Outfit 22 Inches	New	108	0	108	0	0	0	0	GBP	9	GBP 62.41	0	GBP 0.0	0	0	6	8	Low conversion	GBP 69.99	GBP 69.99	GBP 69.99	GBP 0.0	Update inventory settings for:	93	69.99	0	0	0.0
2018-08-25	amazon.es	DO-YELQ638-LGR-20	X000TUZIWT	B07B7G22RT	Silicona de Cuerpo Completo Realista Reborn Bebé Gemelos Chico 43 cm Traje Azul Claro	New	102	0	102	0	0	0	0	EUR	45	EUR 269.01	0	EUR 0.0	0	2	9	19	Low conversion	EUR 159.99	EUR 99.99	EUR 99.99	EUR 0.0	Update inventory settings for:	71	99.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ705-GR-11	X000T0G6MF	B077HNP6TL	Yesteria Reborn Baby Doll Girl Elephant Outfit Look Real Full Silicone Body Grey 10 Inches	New	15	0	15	0	0	0	0	GBP	0	GBP 0.0	0	GBP 0.0	0	1	2	5	Low conversion	GBP 79.99	GBP 24.98	GBP 24.98	GBP 0.0	Update inventory settings for:	3	24.98	0	0	0.0
2018-08-25	amazon.de	DO-YELQ230-PI-16	X000UU739T	B07DDB7VBP	Yesteria Reborn Baby Doll Mädchen Lebensechtes Kleinkind Silicone Vinyl Hellrosa Kleid 40 cm	New	7	0	7	0	0	0	0	EUR	2	EUR 10.86	0	EUR 0.0	0	0	2	2	Low conversion	EUR 79.99	EUR 79.99	EUR 79.99	EUR 0.0	Update inventory settings for:	7	79.99	0	0	0.0
2018-08-25	amazon.fr	YF-YELQ002-B7-20	X000UWGU73	B079NXJZ52	Yesteria Tenue Reborn Bébé pour Poupée de 50-55 cm Blanc et Bleu Clair Pantalon	New	5	0	5	0	0	0	0	EUR	5	EUR 2.53	0	EUR 0.0	0	0	0	1	Low conversion	EUR 21.99	EUR 21.99	EUR 21.99	EUR 0.0	Update inventory settings for:	7	21.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ170-SH-22	X000VB64M9	B07F72X354	Yesteria Real Looking Reborn Baby Doll Girl Toddler Floral Princess Dress 24 Inches	New	6	0	6	0	0	0	0	GBP	1	GBP 12.33	0	GBP 0.0	0	0	0	0	Low conversion	GBP 108.99	GBP 108.99	GBP 108.99	GBP 0.0	Update inventory settings for:	6	108.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ705-BR-10	X000T0CPNT	B0788P8DCG	Yesteria Schwarz Reborn Babypuppe Mädchen Look Real Voller Silikonkörper Böhmischen Stil Outfit 27 cm	New	25	0	25	0	0	0	0	EUR	0	EUR 0.0	0	EUR 0.0	1	1	1	2	Low traffic	EUR 32.99	EUR 32.99	EUR 32.99	EUR 0.0	Advertise listing	18	32.99	0	0	0.0
2018-08-25	amazon.de	DO-YELQ161-B7-22	X000SW4KEF	B076MT3BDS	Yesteria Realistische Reborn Babypuppe Jungle Silikon Weiß Outfit und Hellblau Decken 55 cm	New	12	0	12	0	0	0	0	EUR	5	EUR 37.64	0	EUR 0.0	0	5	14	19	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	12	89.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ705-0R-10	X000T05C2F	B0788NF4TB	Yesteria Nouveau-né Bébé Reborn Baby Doll 100% Silicone Style Bohème 27 cm Tenue Orange	New	25	0	25	0	0	0	0	EUR	25	EUR 71.29	0	EUR 0.0	0	0	0	2	Low conversion	EUR 32.99	EUR 32.99	EUR 32.99	EUR 0.0	Edit listing	24	32.99	0	0	50.412436
2018-08-25	amazon.de	DO-YELQ111-PI-22	X000T05IAL	B0788N9R3H	Yesteria Reborn Babypuppe Mädchen Blick Echt Rose Rot Tutu Rock 55 cm	New	18	0	18	0	0	0	0	EUR	18	EUR 180.27	0	EUR 0.0	0	0	3	5	Low conversion	EUR 89.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	18	89.99	0	0	0.0
2018-08-25	amazon.co.uk	DO-YELQ638-PI-20	X000TT213T	B07929YDZM	Yesteria Full Silicone Body Reborn Baby Doll Girl Look Real Pink Knitted Outfit 18 Inches	New	8	0	8	0	0	0	0	GBP	8	GBP 26.88	0	GBP 0.0	1	1	3	3		GBP 79.99	GBP 79.99	GBP 79.99	GBP 0.0	Update inventory settings for:	8	79.99	0	0	0.0
2018-08-25	amazon.fr	DO-YELQ150-PI-20	X000UULJZD	B07CM664M7	Reborn Baby Doll Fille Vynile Siliconé Poupée Nouveau-née Réaliste 51 cm avec Les Yeux Fermé Pyjama Rose	New	2	0	2	0	0	0	0	EUR	1	EUR 2.79	0	EUR 0.0	0	1	6	6		EUR 129.99	EUR 89.99	EUR 89.99	EUR 0.0	Update inventory settings for:	6	89.99	0	0	0.0
